entry_date,exit_date,entry_price,exit_price,pnl_pips,status,days_held
2024-06-23 05:43:52.199797,2024-06-23 09:43:52.199797,1.1913475110454559,1.1875508914563386,-37.96619589117256,SL,0
2024-06-24 13:43:52.199797,2024-06-24 17:43:52.199797,1.2045057673943758,1.1987628496018252,-57.42917792550539,SL,0
2024-06-24 21:43:52.199797,2024-06-25 05:43:52.199797,1.1935682543360902,1.19656825433609,29.999999999998916,TARGET_MIN,0
2024-06-27 17:43:52.199797,2024-06-28 05:43:52.199797,1.1812026441963583,1.1842026441963582,29.999999999998916,TARGET_MIN,0
2024-06-28 13:43:52.199797,2024-06-29 01:43:52.199797,1.2012124950580607,1.2042124950580606,29.999999999998916,TARGET_MIN,0
2024-06-29 01:43:52.199797,2024-06-29 09:43:52.199797,1.2081552842541634,1.2111552842541633,29.999999999998916,TARGET_MIN,0
2024-06-29 13:43:52.199797,2024-06-30 01:43:52.199797,1.2203781930346513,1.2233781930346512,29.999999999998916,TARGET_MIN,0
2024-06-30 01:43:52.199797,2024-06-30 05:43:52.199797,1.2274922684621146,1.2304922684621145,29.999999999998916,TARGET_MIN,0
2024-08-04 05:43:52.199797,2024-08-04 09:43:52.199797,1.4595456407685763,1.4525687443566557,-69.76896411920563,SL,0
2024-08-04 17:43:52.199797,2024-08-05 09:43:52.199797,1.4693750316451353,1.461716762405128,-76.58269240007343,SL,0
2024-08-05 09:43:52.199797,2024-08-05 17:43:52.199797,1.4557191066007533,1.4494879297932626,-62.31176807490746,SL,0
2024-08-20 01:43:52.199797,2024-08-20 13:43:52.199797,1.580250751474469,1.573466993191337,-67.83758283132046,SL,0
2024-08-20 17:43:52.199797,2024-08-20 21:43:52.199797,1.5898975073682227,1.5928975073682226,29.999999999998916,TARGET_MIN,0
2024-08-21 01:43:52.199797,2024-08-21 05:43:52.199797,1.597004103726725,1.600004103726725,29.999999999998916,TARGET_MIN,0
2024-09-07 21:43:52.199797,2024-09-08 01:43:52.199797,1.7229405166274125,1.7259405166274124,29.999999999998916,TARGET_MIN,0
2024-09-08 05:43:52.199797,2024-09-08 09:43:52.199797,1.7126919540203662,1.7156919540203661,29.999999999998916,TARGET_MIN,0
2024-09-10 09:43:52.199797,2024-09-10 13:43:52.199797,1.7313529421367673,1.7262324260661843,-51.20516070582948,SL,0
2024-09-18 17:43:52.199797,2024-09-19 13:43:52.199797,1.780923439460149,1.7839234394601489,29.999999999998916,TARGET_MIN,0
2024-09-19 09:43:52.199797,2024-09-19 13:43:52.199797,1.7812222266321538,1.7842222266321537,29.999999999998916,TARGET_MIN,0
2024-09-24 13:43:52.199797,2024-09-24 17:43:52.199797,1.791592072553632,1.794592072553632,29.999999999998916,TARGET_MIN,0
2024-09-30 13:43:52.199797,2024-09-30 17:43:52.199797,1.7930344791666206,1.7960344791666205,29.999999999998916,TARGET_MIN,0
2024-10-01 13:43:52.199797,2024-10-01 21:43:52.199797,1.8385668550324965,1.8306096787283808,-79.57176304115742,SL,0
2024-10-02 01:43:52.199797,2024-10-02 21:43:52.199797,1.8281812010012501,1.83118120100125,29.999999999998916,TARGET_MIN,0
2024-10-04 01:43:52.199797,2024-10-04 05:43:52.199797,1.8127696459422356,1.804881786494455,-78.87859447780477,SL,0
2024-10-04 17:43:52.199797,2024-10-05 01:43:52.199797,1.799121497791019,1.7895204685870618,-96.01029203957224,SL,0
2024-10-07 13:43:52.199797,2024-10-07 17:43:52.199797,1.7490021450364681,1.752002145036468,29.999999999998916,TARGET_MIN,0
2024-10-08 21:43:52.199797,2024-10-09 01:43:52.199797,1.7496433505242872,1.752643350524287,29.999999999998916,TARGET_MIN,0
2024-10-09 05:43:52.199797,2024-10-09 13:43:52.199797,1.7723948335435356,1.7753948335435354,29.999999999998916,TARGET_MIN,0
2024-10-10 09:43:52.199797,2024-10-11 05:43:52.199797,1.8195209588005228,1.8225209588005227,29.999999999998916,TARGET_MIN,0
2024-10-11 05:43:52.199797,2024-10-11 21:43:52.199797,1.8311504096397588,1.821672297123128,-94.78112516630776,SL,0
2024-11-11 13:43:52.199797,2024-11-11 17:43:52.199797,2.08430891494074,2.0873089149407402,30.000000000001137,TARGET_MIN,0
2024-11-12 01:43:52.199797,2024-11-12 05:43:52.199797,2.0875890208345447,2.090589020834545,30.000000000001137,TARGET_MIN,0
2024-11-19 09:43:52.199797,2024-11-19 13:43:52.199797,2.118795233645612,2.1217952336456123,30.000000000001137,TARGET_MIN,0
2024-11-19 17:43:52.199797,2024-11-19 21:43:52.199797,2.1294224379507227,2.132422437950723,30.000000000001137,TARGET_MIN,0
2024-12-16 05:43:52.199797,2024-12-16 09:43:52.199797,2.3960253527391644,2.3990253527391645,30.000000000001137,TARGET_MIN,0
2024-12-16 13:43:52.199797,2024-12-16 17:43:52.199797,2.390583913453667,2.393583913453667,30.000000000001137,TARGET_MIN,0
2024-12-19 13:43:52.199797,2024-12-19 17:43:52.199797,2.34577331628757,2.34877331628757,30.000000000001137,TARGET_MIN,0
2024-12-21 05:43:52.199797,2024-12-21 09:43:52.199797,2.3367128150970085,2.3254672279073603,-112.45587189648188,SL,0
2024-12-23 01:43:52.199797,2024-12-23 05:43:52.199797,2.329421367415746,2.332421367415746,30.000000000001137,TARGET_MIN,0
2024-12-23 13:43:52.199797,2024-12-23 17:43:52.199797,2.3530038183764597,2.35600381837646,30.000000000001137,TARGET_MIN,0
2024-12-23 21:43:52.199797,2024-12-24 01:43:52.199797,2.3501194730655532,2.3531194730655534,30.000000000001137,TARGET_MIN,0
2024-12-24 13:43:52.199797,2024-12-25 01:43:52.199797,2.3437019322772397,2.336576085648491,-71.25846628748711,SL,0
2024-12-25 05:43:52.199797,2024-12-25 13:43:52.199797,2.3133473849579675,2.3163473849579677,30.000000000001137,TARGET_MIN,0
2024-12-25 21:43:52.199797,2024-12-26 01:43:52.199797,2.320886512128734,2.3133429966408223,-75.43515487911546,SL,0
2024-12-27 05:43:52.199797,2024-12-27 13:43:52.199797,2.3524974999847537,2.3554974999847538,30.000000000001137,TARGET_MIN,0
2024-12-27 21:43:52.199797,2024-12-28 01:43:52.199797,2.363349732379463,2.3663497323794633,30.000000000001137,TARGET_MIN,0
2024-12-28 09:43:52.199797,2024-12-28 13:43:52.199797,2.375870977558829,2.378870977558829,30.000000000001137,TARGET_MIN,0
2024-12-29 09:43:52.199797,2024-12-29 13:43:52.199797,2.388807719576333,2.3771076014625727,-117.00118113760371,SL,0
2024-12-30 01:43:52.199797,2024-12-30 09:43:52.199797,2.3572185590205965,2.3602185590205966,30.000000000001137,TARGET_MIN,0
2025-01-03 09:43:52.199797,2025-01-03 13:43:52.199797,2.3806548654697632,2.3836548654697634,30.000000000001137,TARGET_MIN,0
2025-01-04 05:43:52.199797,2025-01-04 09:43:52.199797,2.404601267818242,2.407601267818242,30.000000000001137,TARGET_MIN,0
2025-01-04 17:43:52.199797,2025-01-04 21:43:52.199797,2.4146017862238223,2.4077254673461477,-68.76318877674592,SL,0
2025-01-08 21:43:52.199797,2025-01-09 01:43:52.199797,2.367556029220024,2.3705560292200243,30.000000000001137,TARGET_MIN,0
2025-01-10 05:43:52.199797,2025-01-10 09:43:52.199797,2.4056698164228405,2.4086698164228406,30.000000000001137,TARGET_MIN,0
2025-01-11 21:43:52.199797,2025-01-12 05:43:52.199797,2.430651237962621,2.4233802987994313,-72.7093916318955,SL,0
2025-01-12 21:43:52.199797,2025-01-13 01:43:52.199797,2.40072529388774,2.40372529388774,30.000000000001137,TARGET_MIN,0
2025-01-23 09:43:52.199797,2025-01-23 13:43:52.199797,2.443334795936673,2.4463347959366732,30.000000000001137,TARGET_MIN,0
2025-01-24 05:43:52.199797,2025-01-24 09:43:52.199797,2.459195994052527,2.447703901617348,-114.92092435179124,SL,0
2025-01-24 21:43:52.199797,2025-01-25 01:43:52.199797,2.4324880093024657,2.435488009302466,30.000000000001137,TARGET_MIN,0
2025-01-25 17:43:52.199797,2025-01-25 21:43:52.199797,2.4445653486037346,2.4475653486037348,30.000000000001137,TARGET_MIN,0
2025-01-26 05:43:52.199797,2025-01-26 09:43:52.199797,2.4711349147603636,2.4741349147603637,30.000000000001137,TARGET_MIN,0
2025-01-26 13:43:52.199797,2025-01-27 01:43:52.199797,2.511393817516473,2.496640621853532,-147.53195662941198,SL,0
2025-01-28 21:43:52.199797,2025-01-29 01:43:52.199797,2.4829583905826023,2.475712444976462,-72.45945606140225,SL,0
2025-01-29 09:43:52.199797,2025-01-29 13:43:52.199797,2.4618322382311937,2.4549660485903018,-68.66189640891918,SL,0
2025-01-29 17:43:52.199797,2025-01-30 01:43:52.199797,2.4362993814430975,2.4392993814430977,30.000000000001137,TARGET_MIN,0
2025-01-30 17:43:52.199797,2025-01-30 21:43:52.199797,2.458421481236019,2.461421481236019,30.000000000001137,TARGET_MIN,0
2025-01-31 21:43:52.199797,2025-02-01 01:43:52.199797,2.4473773032641617,2.450377303264162,30.000000000001137,TARGET_MIN,0
2025-02-01 09:43:52.199797,2025-02-01 17:43:52.199797,2.4874440087553724,2.4904440087553725,30.000000000001137,TARGET_MIN,0
2025-02-02 01:43:52.199797,2025-02-02 05:43:52.199797,2.4813851276796393,2.4843851276796394,30.000000000001137,TARGET_MIN,0
2025-02-02 09:43:52.199797,2025-02-03 01:43:52.199797,2.505066300428342,2.508066300428342,30.000000000001137,TARGET_MIN,0
2025-02-03 01:43:52.199797,2025-02-03 05:43:52.199797,2.5072228272575434,2.498306994459165,-89.15832798378264,SL,0
2025-02-06 13:43:52.199797,2025-02-06 17:43:52.199797,2.435720763498236,2.438720763498236,30.000000000001137,TARGET_MIN,0
2025-02-11 05:43:52.199797,2025-02-11 13:43:52.199797,2.4673989629673234,2.4703989629673235,30.000000000001137,TARGET_MIN,0
2025-02-11 17:43:52.199797,2025-02-12 01:43:52.199797,2.4847846715301793,2.475295290419302,-94.89381110877382,SL,0
2025-02-12 09:43:52.199797,2025-02-12 13:43:52.199797,2.495782168125344,2.4869041623509722,-88.78005774371812,SL,0
2025-02-13 01:43:52.199797,2025-02-13 05:43:52.199797,2.466862882459776,2.469862882459776,30.000000000001137,TARGET_MIN,0
2025-02-14 01:43:52.199797,2025-02-14 09:43:52.199797,2.4606364365700397,2.450468899128769,-101.67537441270636,SL,0
2025-02-15 13:43:52.199797,2025-02-15 21:43:52.199797,2.4373593403185034,2.4403593403185035,30.000000000001137,TARGET_MIN,0
2025-03-10 01:43:52.199797,2025-03-10 13:43:52.199797,2.520881554319596,2.508846783058745,-120.34771260851062,SL,0
2025-03-11 01:43:52.199797,2025-03-11 05:43:52.199797,2.533886419189873,2.536886419189873,30.000000000001137,TARGET_MIN,0
2025-03-11 09:43:52.199797,2025-03-11 13:43:52.199797,2.5241165166738435,2.5271165166738436,30.000000000001137,TARGET_MIN,0
2025-03-12 09:43:52.199797,2025-03-12 13:43:52.199797,2.591455318566976,2.5944553185669763,30.000000000001137,TARGET_MIN,0
2025-03-23 09:43:52.199797,2025-03-23 13:43:52.199797,2.6529324242307433,2.6559324242307434,30.000000000001137,TARGET_MIN,0
2025-03-26 13:43:52.199797,2025-03-26 17:43:52.199797,2.636032274635307,2.6254673935328934,-105.64881102413715,SL,0
2025-03-29 13:43:52.199797,2025-03-29 17:43:52.199797,2.5897054453361057,2.5780773981217746,-116.28047214331083,SL,0
2025-03-29 21:43:52.199797,2025-03-30 01:43:52.199797,2.586476987722406,2.589476987722406,30.000000000001137,TARGET_MIN,0
2025-03-30 13:43:52.199797,2025-03-30 17:43:52.199797,2.595228176759824,2.5982281767598243,30.000000000001137,TARGET_MIN,0
2025-03-31 01:43:52.199797,2025-03-31 05:43:52.199797,2.6119374034848137,2.614937403484814,30.000000000001137,TARGET_MIN,0
2025-04-01 21:43:52.199797,2025-04-02 05:43:52.199797,2.63905368522113,2.6420536852211303,30.000000000001137,TARGET_MIN,0
2025-04-07 01:43:52.199797,2025-04-07 09:43:52.199797,2.6377854205225453,2.6407854205225454,30.000000000001137,TARGET_MIN,0
2025-04-07 13:43:52.199797,2025-04-07 17:43:52.199797,2.6565921171824143,2.647694412473397,-88.97704709017074,SL,0
2025-04-08 17:43:52.199797,2025-04-08 21:43:52.199797,2.66387385378189,2.66687385378189,30.000000000001137,TARGET_MIN,0
2025-04-09 01:43:52.199797,2025-04-09 05:43:52.199797,2.7111303522657204,2.6998618293485412,-112.68522917179169,SL,0
2025-04-25 05:43:52.199797,2025-04-25 17:43:52.199797,2.7728462326525865,2.761204188515884,-116.42044136702445,SL,0
2025-04-26 17:43:52.199797,2025-04-26 21:43:52.199797,2.805409022979954,2.808409022979954,30.000000000001137,TARGET_MIN,0
2025-04-27 01:43:52.199797,2025-04-27 05:43:52.199797,2.8352939901476994,2.8382939901476996,30.000000000001137,TARGET_MIN,0
2025-04-27 09:43:52.199797,2025-04-27 17:43:52.199797,2.8472452712932173,2.8502452712932174,30.000000000001137,TARGET_MIN,0
2025-05-01 05:43:52.199797,2025-05-01 17:43:52.199797,2.7933631761279076,2.7807176518833954,-126.45524244512262,SL,0
2025-05-04 01:43:52.199797,2025-05-04 05:43:52.199797,2.838197210138646,2.8411972101386462,30.000000000001137,TARGET_MIN,0
2025-05-04 09:43:52.199797,2025-05-04 13:43:52.199797,2.8606260352293553,2.8636260352293554,30.000000000001137,TARGET_MIN,0
2025-05-04 21:43:52.199797,2025-05-05 01:43:52.199797,2.8760008016439307,2.879000801643931,30.000000000001137,TARGET_MIN,0
2025-05-13 09:43:52.199797,2025-05-13 21:43:52.199797,2.8684314225199774,2.8714314225199775,30.000000000001137,TARGET_MIN,0
2025-05-14 05:43:52.199797,2025-05-14 09:43:52.199797,2.8695725030952124,2.8725725030952125,30.000000000001137,TARGET_MIN,0
2025-05-14 17:43:52.199797,2025-05-14 21:43:52.199797,2.8912197979889087,2.894219797988909,30.000000000001137,TARGET_MIN,0
2025-05-15 17:43:52.199797,2025-05-16 05:43:52.199797,2.8808616550904587,2.8838616550904588,30.000000000001137,TARGET_MIN,0
2025-05-16 09:43:52.199797,2025-05-16 13:43:52.199797,2.9062004727614763,2.9092004727614764,30.000000000001137,TARGET_MIN,0
2025-05-31 05:43:52.199797,2025-05-31 13:43:52.199797,3.162394671019997,3.1517688011302307,-106.25869889766105,SL,0
2025-06-02 13:43:52.199797,2025-06-02 17:43:52.199797,3.0706653891294176,3.0736653891294177,30.000000000001137,TARGET_MIN,0
2025-06-04 05:43:52.199797,2025-06-04 17:43:52.199797,3.0868865730604518,3.0726614348800947,-142.2513818035709,SL,0
2025-06-04 21:43:52.199797,2025-06-05 05:43:52.199797,3.0961144993091123,3.0991144993091124,30.000000000001137,TARGET_MIN,0
2025-06-12 05:43:52.199797,2025-06-12 13:43:52.199797,3.1691856678329122,3.1721856678329123,30.000000000001137,TARGET_MIN,0
2025-06-13 05:43:52.199797,2025-06-13 09:43:52.199797,3.172890683378518,3.175890683378518,30.000000000001137,TARGET_MIN,0
2025-06-15 21:43:52.199797,2025-06-16 05:43:52.199797,3.1156241472640014,3.102373071711888,-132.51075552113355,SL,0
2025-06-16 21:43:52.199797,2025-06-17 09:43:52.199797,3.0054123542253577,3.008412354225358,30.000000000001137,TARGET_MIN,0
2025-06-17 17:43:52.199797,2025-06-17 21:43:52.199797,3.0138442274412807,3.016844227441281,30.000000000001137,TARGET_MIN,0
2025-06-18 17:43:52.199797,2025-06-18 21:43:52.199797,3.069640394855985,3.0519893792637363,-176.51015592248686,SL,0
2025-06-19 05:43:52.199797,2025-06-19 09:43:52.199797,3.0615646244485375,3.0645646244485376,30.000000000001137,TARGET_MIN,0
2025-06-23 01:43:52.199797,2025-06-23 17:43:52.199797,3.1123273503265523,3.1153273503265524,30.000000000001137,TARGET_MIN,0
2025-06-23 17:43:52.199797,2025-06-24 01:43:52.199797,3.116143960990705,3.119143960990705,30.000000000001137,TARGET_MIN,0
2025-06-24 05:43:52.199797,2025-06-24 09:43:52.199797,3.1442624215693415,3.1472624215693417,30.000000000001137,TARGET_MIN,0
2025-06-24 13:43:52.199797,2025-06-24 21:43:52.199797,3.174824514820815,3.16407986489608,-107.44649924734784,SL,0
2025-07-01 13:43:52.199797,2025-07-01 17:43:52.199797,3.0891597911172632,3.0921597911172634,30.000000000001137,TARGET_MIN,0
2025-07-02 21:43:52.199797,2025-07-03 01:43:52.199797,3.163391169889639,3.166391169889639,30.000000000001137,TARGET_MIN,0
2025-07-03 05:43:52.199797,2025-07-03 09:43:52.199797,3.196539553728551,3.199539553728551,30.000000000001137,TARGET_MIN,0
2025-07-05 01:43:52.199797,2025-07-05 05:43:52.199797,3.218096926338494,3.203477724782722,-146.19201555771787,SL,0
2025-07-08 09:43:52.199797,2025-07-08 17:43:52.199797,3.1409277489268486,3.1439277489268487,30.000000000001137,TARGET_MIN,0
2025-07-09 13:43:52.199797,2025-07-10 01:43:52.199797,3.1047674754056804,3.1077674754056805,30.000000000001137,TARGET_MIN,0
2025-07-10 01:43:52.199797,2025-07-10 05:43:52.199797,3.110972534169635,3.09406178839493,-169.1074577470486,SL,0
2025-07-12 09:43:52.199797,2025-07-12 13:43:52.199797,3.036050559004492,3.0244664464526334,-115.84112551858539,SL,0
2025-07-13 01:43:52.199797,2025-07-13 13:43:52.199797,3.032376813709702,3.035376813709702,30.000000000001137,TARGET_MIN,0
2025-07-14 09:43:52.199797,2025-07-14 13:43:52.199797,3.048611643510547,3.0377058378631077,-109.05805647439149,SL,0
2025-07-15 05:43:52.199797,2025-07-15 13:43:52.199797,3.030094740219889,3.0163384755491895,-137.5626467069946,SL,0
2025-07-17 09:43:52.199797,2025-07-17 13:43:52.199797,2.9947978800123773,2.9977978800123775,30.000000000001137,TARGET_MIN,0
2025-07-17 17:43:52.199797,2025-07-17 21:43:52.199797,3.00977907135603,3.0000391087522753,-97.39962603754648,SL,0
2025-07-18 05:43:52.199797,2025-07-18 09:43:52.199797,3.021170208635348,3.024170208635348,30.000000000001137,TARGET_MIN,0
2025-07-18 17:43:52.199797,2025-07-18 21:43:52.199797,3.0643291522174496,3.0673291522174497,30.000000000001137,TARGET_MIN,0
2025-07-19 01:43:52.199797,2025-07-19 05:43:52.199797,3.0859811622664655,3.0889811622664656,30.000000000001137,TARGET_MIN,0
2025-07-19 13:43:52.199797,2025-07-19 17:43:52.199797,3.1061989842307804,3.1091989842307806,30.000000000001137,TARGET_MIN,0
2025-07-20 09:43:52.199797,2025-07-20 17:43:52.199797,3.065777083439187,3.068777083439187,30.000000000001137,TARGET_MIN,0
2025-07-21 09:43:52.199797,2025-07-21 17:43:52.199797,3.0434266832217314,3.0464266832217315,30.000000000001137,TARGET_MIN,0
2025-07-21 21:43:52.199797,2025-07-22 01:43:52.199797,3.037061452666202,3.040061452666202,30.000000000001137,TARGET_MIN,0
2025-07-22 21:43:52.199797,2025-07-23 01:43:52.199797,3.0812375781417267,3.084237578141727,30.000000000001137,TARGET_MIN,0
2025-07-23 05:43:52.199797,2025-07-23 09:43:52.199797,3.121321625771362,3.124321625771362,30.000000000001137,TARGET_MIN,0
2025-07-25 05:43:52.199797,2025-07-25 09:43:52.199797,3.0668084036622933,3.0698084036622935,30.000000000001137,TARGET_MIN,0
2025-07-25 13:43:52.199797,2025-07-25 17:43:52.199797,3.068913024703161,3.05611878803364,-127.94236669521285,SL,0
2025-07-26 21:43:52.199797,2025-07-27 01:43:52.199797,3.0868628380240377,3.089862838024038,30.000000000001137,TARGET_MIN,0
2025-07-27 09:43:52.199797,2025-07-28 05:43:52.199797,3.0910112704287194,3.07837160439681,-126.39666031909246,SL,0
2025-07-31 17:43:52.199797,2025-07-31 21:43:52.199797,3.009309373151213,2.995589483770543,-137.19889380670037,SL,0
2025-08-01 01:43:52.199797,2025-08-01 05:43:52.199797,2.9705927443297147,2.9572173192197124,-133.75425110002226,SL,0
2025-08-01 13:43:52.199797,2025-08-01 17:43:52.199797,2.9753587603057507,2.978358760305751,30.000000000001137,TARGET_MIN,0
2025-08-03 01:43:52.199797,2025-08-03 13:43:52.199797,2.919810707486067,2.9071124850920205,-126.9822239404661,SL,0
2025-08-03 21:43:52.199797,2025-08-04 01:43:52.199797,2.8912319051030533,2.8942319051030534,30.000000000001137,TARGET_MIN,0
2025-08-05 09:43:52.199797,2025-08-05 13:43:52.199797,2.8970881422135606,2.884361506120699,-127.26636092861732,SL,0
2025-08-06 05:43:52.199797,2025-08-06 09:43:52.199797,2.8699705949120387,2.8729705949120388,30.000000000001137,TARGET_MIN,0
2025-08-06 17:43:52.199797,2025-08-07 01:43:52.199797,2.924089478582918,2.9270894785829182,30.000000000001137,TARGET_MIN,0
2025-08-07 05:43:52.199797,2025-08-07 13:43:52.199797,2.963895883721496,2.948199117870713,-156.96765850782947,SL,0
2025-08-07 17:43:52.199797,2025-08-07 21:43:52.199797,2.906475329489065,2.909475329489065,30.000000000001137,TARGET_MIN,0
2025-08-10 21:43:52.199797,2025-08-11 01:43:52.199797,2.9871796805998083,2.9901796805998084,30.000000000001137,TARGET_MIN,0
2025-08-12 01:43:52.199797,2025-08-12 05:43:52.199797,2.9808276021846023,2.9838276021846024,30.000000000001137,TARGET_MIN,0
2025-08-12 09:43:52.199797,2025-08-12 13:43:52.199797,3.012980162131945,3.015980162131945,30.000000000001137,TARGET_MIN,0
2025-09-05 01:43:52.199797,2025-09-05 13:43:52.199797,3.1993457589278598,3.20234575892786,30.000000000001137,TARGET_MIN,0
2025-09-07 09:43:52.199797,2025-09-07 13:43:52.199797,3.1763211246974192,3.1793211246974193,30.000000000001137,TARGET_MIN,0
2025-09-23 17:43:52.199797,2025-09-23 21:43:52.199797,3.3656532508536694,3.3686532508536695,30.000000000001137,TARGET_MIN,0
2025-09-24 13:43:52.199797,2025-09-24 21:43:52.199797,3.3568016568039933,3.340069340832769,-167.3231597122449,SL,0
2025-09-25 13:43:52.199797,2025-09-25 17:43:52.199797,3.3554685575313954,3.3358817627635924,-195.86794767803008,SL,0
2025-09-26 21:43:52.199797,2025-09-27 13:43:52.199797,3.3791231047654655,3.3821231047654656,30.000000000001137,TARGET_MIN,0
2025-09-27 13:43:52.199797,2025-09-27 13:43:52.199797,3.391864883881722,3.394864883881722,30.000000000001137,TARGET_MIN,0
2025-09-27 17:43:52.199797,2025-09-27 21:43:52.199797,3.3819190550607074,3.3849190550607076,30.000000000001137,TARGET_MIN,0
